Key,Name_EN,Name_TH,ShortDesc_EN,ShortDesc_TH,Desc_EN,Desc_TH,RawDesc_EN,RawDesc_TH,Lore_EN,Lore_TH,Rarity,Type,Tags,Traveler,CooldownTime,AchievementName_EN,AchievementName_TH,AchievementDesc_EN,AchievementDesc_TH
St_R_FlamingWhip,Flaming Whip,แซ่เพลิงโลกัน,Frontal Area Fire damage,ความเสียหายจากไฟในพื้นที่ด้านหน้า,"Swings a flaming whip, dealing <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Fire damage</color> to enemies in front and briefly reducing their <color=yellow>Movement Speed</color>.\n<color=yellow>Casting</color> a Memory other than <color=yellow>Flaming Whip</color> resets the whip's <color=yellow>cooldown</color>.",เหวี่ยงแส้เพลิง สร้างความเสียหาย <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>ความเสียหายไฟ</color> แก่ศัตรูที่อยู่ด้านหน้า และลด <color=yellow>ความเร็วเคลื่อนที่</color> ของศัตรูลงชั่วขณะ\n<color=yellow>การร่าย</color> Memory อื่นที่ไม่ใช่ <color=yellow>แส้เพลิง</color> จะรีเซ็ต <color=yellow>คูลดาวน์</color> ของแส้,"Swings a flaming whip, dealing {0} <color=yellow>Fire damage</color> to enemies in front and briefly reducing their <color=yellow>Movement Speed</color>.\n<color=yellow>Casting</color> a Memory other than <color=yellow>Flaming Whip</color> resets the whip's <color=yellow>cooldown</color>.",เหวี่ยงแส้เพลิง สร้าง<color=yellow>ความเสียหายธาตุไฟ</color> {0} ให้ศัตรูที่อยู่ด้านหน้า\nและลด<color=yellow>ความเร็วเคลื่อนที่</color>ของพวกเขาชั่วคราว\nการ<color=yellow>ร่าย</color> Memory อื่นที่ไม่ใช่<color=yellow>แส้เพลิง</color>จะรีเซ็ต<color=yellow>คูลดาวน์</color>ของแส้,,,Rare,Normal,Fire,,4.5,Whatever It Takes,Whatever It Takes,Defeat an enemy while they have 30 or more Fire stacks.,กำจัดศัตรูในขณะที่พวกเขามีสถานะ Fire 30 สแต็กขึ้นไป
St_R_Frostbite,Frostbite,น้ำแข็งกัด,"Attack empowered, Cold","การโจมตีได้รับพลัง, เย็น",Your next 2 <color=yellow>attacks</color> are faster and empowered. The first attack deals <sprite=1><color=#16D7FF>50%</color><sprite=5> additional <color=yellow>Cold damage</color> and grants you a <sprite=1><color=#16D7FF>110%</color><sprite=5> <color=yellow>Barrier</color> that lasts for 2 seconds. The second attack deals <sprite=1><color=#16D7FF>180%</color><sprite=5> additional <color=yellow>Cold damage</color>.,การ<color=yellow>โจมตี</color> 2 ครั้งถัดไปของคุณจะเร็วขึ้นและเสริมพลัง การโจมตีครั้งแรกสร้าง <sprite=1><color=#16D7FF>50%</color><sprite=5> <color=yellow>ความเสียหายเยือกแข็ง</color> เพิ่มเติม และมอบ <sprite=1><color=#16D7FF>110%</color><sprite=5> <color=yellow>บาเรีย</color> ให้คุณซึ่งคงอยู่ 2 วินาที การโจมตีครั้งที่สองสร้าง <sprite=1><color=#16D7FF>180%</color><sprite=5> <color=yellow>ความเสียหายเยือกแข็ง</color> เพิ่มเติม,Your next 2 <color=yellow>attacks</color> are faster and empowered. The first attack deals {0} additional <color=yellow>Cold damage</color> and grants you a {1} <color=yellow>Barrier</color> that lasts for {2} seconds. The second attack deals {3} additional <color=yellow>Cold damage</color>.,การ<color=yellow>โจมตี</color> 2 ครั้งถัดไปของคุณจะเร็วขึ้นและเสริมพลัง การโจมตีครั้งแรกจะสร้าง<color=yellow>ความเสียหายน้ำแข็ง</color>เพิ่มเติม {0} และมอบ<color=yellow>บาเรีย</color>ให้คุณ {1} ที่คงอยู่เป็นเวลา {2} วินาที การโจมตีครั้งที่สองจะสร้าง<color=yellow>ความเสียหายน้ำแข็ง</color>เพิ่มเติม {3},,,Rare,Normal,Cold;Shield;Attack,,6.5,,,,
St_R_GlacialHammer,Glacial Hammer,ค้อนน้ำแข็ง,"Cold damage, pull",สร้างความเสียหายน้ำแข็ง ดึง,"Slam a hammer of ice in front of you, dealing <sprite=1><color=#16D7FF>220%</color><sprite=5> <color=yellow>Cold damage</color> to enemies and pulling them towards your location. Enemies hit directly at the center of the hammer take <sprite=1><color=#16D7FF>385%</color><sprite=5> <color=yellow>Cold damage</color> instead.",ทุบค้อนน้ำแข็งด้านหน้า สร้างความเสียหายน้ำแข็ง <sprite=1><color=#16D7FF>220%</color><sprite=5> <color=yellow>Cold damage</color> แก่ศัตรู และดึงพวกมันมายังตำแหน่งของคุณ ศัตรูที่ถูกค้อนกระแทกตรงกลางจะได้รับ <sprite=1><color=#16D7FF>385%</color><sprite=5> <color=yellow>Cold damage</color> แทน,"Slam a hammer of ice in front of you, dealing {0} <color=yellow>Cold damage</color> to enemies and pulling them towards your location. Enemies hit directly at the center of the hammer take {1} <color=yellow>Cold damage</color> instead.",ฟาดค้อนน้ำแข็งข้างหน้าคุณ สร้างความเสียหาย <color=yellow>น้ำแข็ง</color> {0} แก่ศัตรู และดึงพวกมันมายังตำแหน่งของคุณ\n ศัตรูที่โดนตรงกลางค้อนจะได้รับความเสียหาย <color=yellow>น้ำแข็ง</color> {1} แทน,,,Rare,Normal,Cold;Melee;HardCC,,9,,,,
St_R_GreatFrostSword,Great Frost Sword,ดาบเยือกแข็ง,"Close-range Cold damage, knockback","สร้างความเสียหายธาตุน้ำแข็งระยะใกล้, ผลักกระเด็น","Summon and swing a great frost sword, dealing <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Cold damage</color> to enemies in front and knocking them back. If it hits a single target, <color=yellow>damage</color> is increased by 350%.","Summon and swing a great frost sword, dealing <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Cold damage</color> to enemies in front and knocking them back. If it hits a single target, <color=yellow>damage</color> is increased by 350%.
อัญเชิญและเหวี่ยงดาบน้ำแข็งอันยิ่งใหญ่ สร้าง <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>ความเสียหายน้ำแข็ง</color> แก่ศัตรูที่อยู่ด้านหน้าและผลักกระเด็นออกไป หากโจมตีโดนเป้าหมายเดียว <color=yellow>ความเสียหาย</color> จะเพิ่มขึ้น 350%","Summon and swing a great frost sword, dealing {0} <color=yellow>Cold damage</color> to enemies in front and knocking them back. If it hits a single target, <color=yellow>damage</color> is increased by {1}.",อัญเชิญและเหวี่ยงดาบน้ำแข็งอันยิ่งใหญ่ สร้าง<color=yellow>ความเสียหายน้ำแข็ง</color> {0} แก่ศัตรูที่อยู่ด้านหน้าและผลักให้กระเด็นออกไป หากโจมตีโดนเป้าหมายเดียว <color=yellow>ความเสียหาย</color>จะเพิ่มขึ้น {1},,,Rare,Normal,Cold;Melee;HardCC,,11,,,,
St_R_Ignite,Ignite,เพลิงโลกา,"Fire damage, Area damage","ความเสียหายจากไฟ, ความเสียหายวงกว้าง","Deals <sprite=1><color=#16D7FF>115%</color><sprite=5> <color=yellow>Fire damage</color> to the target. If the target is already burning, damage is increased by 50% and deals <color=yellow>Area damage</color>. Charges are fully restored at once.",สร้างความเสียหาย <sprite=1><color=#16D7FF>115%</color><sprite=5> <color=yellow>ประเภทไฟ</color> แก่เป้าหมาย หากเป้าหมายกำลังติดสถานะเผาไหม้อยู่แล้ว ความเสียหายจะเพิ่มขึ้น 50% และสร้าง <color=yellow>ความเสียหายวงกว้าง</color> ชาร์จจะถูกฟื้นฟูเต็มจำนวนทันที,"Deals {0} <color=yellow>Fire damage</color> to the target. If the target is already burning, damage is increased by {1} and deals <color=yellow>Area damage</color>. Charges are fully restored at once.",สร้าง <color=yellow>ความเสียหายจากไฟ</color> {0} แก่เป้าหมาย หากเป้าหมายติดไฟอยู่ ความเสียหายจะเพิ่มขึ้น {1} และสร้าง <color=yellow>ความเสียหายวงกว้าง</color> ชาร์จจะถูกฟื้นฟูจนเต็มในทันที,,,Rare,Normal,Fire,,10,,,,
St_R_Immolation,Immolation,จุดไฟในตัวคุณ,"Sacrifice Health, deal Fire damage to nearby enemies","เสียสละพลังชีวิต, สร้างความเสียหายธาตุไฟแก่ศัตรูที่อยู่ใกล้เคียง","Ignite your body, sacrificing 12% of your current Health over 3.5 seconds. While burning, your <color=yellow>Movement Speed</color> increases by 20%<sprite=5> and you deal <sprite=1><color=#16D7FF>165%</color><sprite=5> <color=yellow>Fire damage</color> per second to nearby enemies.",จุดชนวนร่างกาย สละ 12% ของพลังชีวิตปัจจุบันเป็นเวลา 3.5 วินาที ขณะที่ติดไฟ <color=yellow>ความเร็วเคลื่อนที่</color> ของคุณจะเพิ่มขึ้น 20%<sprite=5> และคุณสร้างความเสียหาย <sprite=1><color=#16D7FF>165%</color><sprite=5> <color=yellow>ความเสียหายจากไฟ</color> ต่อวินาทีแก่ศัตรูที่อยู่ใกล้เคียง,"Ignite your body, sacrificing {0} of your current Health over {1} seconds. While burning, your <color=yellow>Movement Speed</color> increases by {2} and you deal {3} <color=yellow>Fire damage</color> per second to nearby enemies.","จุดไฟให้ร่างกายของคุณ, สละพลังชีวิตปัจจุบัน {0} ของคุณเป็นเวลา {1} วินาที ขณะที่กำลังลุกไหม้, <color=yellow>ความเร็วในการเคลื่อนที่</color>ของคุณเพิ่มขึ้น {2} และคุณจะสร้าง <color=yellow>ความเสียหายจากไฟ</color> {3} ต่อวินาทีแก่ศัตรูที่อยู่ใกล้เคียง","This frail, weary body will soon become the last shackle that binds me.\nThough I have wandered through poverty and pain all my life, not once did I doubt Him. The priest of the Order said, ""The purest souls burn themselves to cast off the chains of flesh, and only then can they become light that reaches El'pyros.""\n\nI am not afraid.\nRather, I am grateful. That the final moment of this painful life could be so glorious... what greater mercy could there be?\n\nThere, I can see the Solar Spire. Soon, I too will become part of that light.\nOh, radiant sun!\n\n\n- Memory trace from a small burnt body near the Solar Spire.","ร่างกายที่อ่อนล้าและอ่อนแอไร้เรี่ยวแรงนี้ จะกลายเป็นโซ่ตรวนสุดท้ายที่พันธนาการข้าไว้ในไม่ช้า\nแม้ว่าข้าจะร่อนเร่ผ่านความยากจนและความเจ็บปวดมาทั้งชีวิต แต่ข้าไม่เคยสงสัยในพระองค์เลยแม้แต่ครั้งเดียว บาทหลวงแห่งคณะนักบวชกล่าวว่า ""ดวงวิญญาณที่บริสุทธิ์ที่สุดจะเผาผลาญตนเองเพื่อปลดเปลื้องโซ่แห่งเนื้อหนัง และเมื่อนั้นพวกเขาก็จะกลายเป็นแสงสว่างที่ไปถึงเอลไพโรสได้""\n\nข้าไม่กลัว\nตรงกันข้าม ข้ารู้สึกซาบซึ้งใจ ที่ช่วงเวลาสุดท้ายของชีวิตที่เจ็บปวดนี้จะรุ่งโรจน์ถึงเพียงนี้... จะมีความเมตตาใดที่ยิ่งใหญ่ไปกว่านี้อีกเล่า\n\nที่นั่น ข้าเห็นสุริยปราสาท (Solar Spire) ในไม่ช้า ข้าก็จะกลายเป็นส่วนหนึ่งของแสงนั้นด้วย\nโอ้ พระอาทิตย์อันเจิดจรัส!\n\n\n- ร่องรอยความทรงจำจากร่างที่ถูกเผาไหม้เล็กๆ ใกล้สุริยปราสาท",Rare,Normal,Fire;Melee;Mobility,,9,,,,
St_R_Inspire,Battle Cry,คำรามสู้ศึก,Empowers nearby allies' attacks,เสริมพลังโจมตีแก่พันธมิตรที่อยู่ใกล้เคียง,<color=yellow>Inspires</color> all nearby allies for 4 seconds. <color=yellow>Inspired</color> allies gain a 10%<sprite=5> increase to <color=yellow>Attack Speed</color> and deal <sprite=1><color=#16D7FF>13%</color><sprite=5> <color=yellow>additional damage</color> on <color=yellow>attack</color>. You receive 200% of the effect.,<color=yellow>สร้างแรงบันดาลใจ</color>ให้พันธมิตรที่อยู่ใกล้เคียงทั้งหมดเป็นเวลา 4 วินาที พันธมิตรที่ได้รับ<color=yellow>แรงบันดาลใจ</color>จะได้รับ<sprite=5>เพิ่มขึ้น 10% สำหรับ<color=yellow>ความเร็วโจมตี</color> และสร้างความเสียหาย<sprite=1><color=#16D7FF>13%</color><sprite=5> <color=yellow>เพิ่มเติม</color>ในการ<color=yellow>โจมตี</color> คุณได้รับผล 200%,<color=yellow>Inspires</color> all nearby allies for {0} seconds. <color=yellow>Inspired</color> allies gain a {1} increase to <color=yellow>Attack Speed</color> and deal {2} <color=yellow>additional damage</color> on <color=yellow>attack</color>. You receive {3} of the effect.,<color=yellow>สร้างแรงบันดาลใจ</color>ให้แก่พันธมิตรที่อยู่ใกล้เคียงทั้งหมดเป็นเวลา {0} วินาที พันธมิตรที่<color=yellow>ได้รับแรงบันดาลใจ</color>จะได้รับ<color=yellow>ความเร็วในการโจมตี</color>เพิ่มขึ้น {1} และสร้าง<color=yellow>ความเสียหายเพิ่มเติม</color> {2} เมื่อ<color=yellow>โจมตี</color> คุณจะได้รับผล {3},,,Rare,Normal,,,7,,,,
St_R_LightningDance,Lightning Dance,เส้นทางแสงเริงระบำ,"Lightning dash, Light damage","พุ่งด้วยสายฟ้า, ความเสียหายเบา","Briefly transform into an <color=yellow>Invulnerable</color> <color=yellow>lightning</color> that bounces between the target and nearby enemies, dealing <sprite=1><color=#16D7FF>120%</color><sprite=5> <color=yellow>Light damage</color>. Can bounce up to 4 times.\n\n<color=yellow>Attacking</color> reduces this Memory's <color=yellow>cooldown</color> by 5%.",แปลงร่างในช่วงเวลาสั้นๆ เป็นสายฟ้า<color=yellow>อมตะ</color>ที่จะกระเด้งระหว่างเป้าหมายกับศัตรูที่อยู่ใกล้เคียง สร้าง<sprite=1><color=#16D7FF>120%</color><sprite=5> <color=yellow>ความเสียหายแสง</color> สามารถกระเด้งได้สูงสุด 4 ครั้ง\n\n<color=yellow>การโจมตี</color>จะลด<color=yellow>คูลดาวน์</color>ของ Memory นี้ลง 5%,"Briefly transform into an <color=yellow>Invulnerable</color> <color=yellow>lightning</color> that bounces between the target and nearby enemies, dealing {0} <color=yellow>Light damage</color>. Can bounce up to {1} times.\n\n<color=yellow>Attacking</color> reduces this Memory's <color=yellow>cooldown</color> by {2}.",แปลงร่างในช่วงเวลาสั้นๆ กลายเป็น <color=yellow>สายฟ้า</color> แห่ง <color=yellow>ความคงกระพัน</color> ที่กระดอนไประหว่างเป้าหมายและศัตรูที่อยู่ใกล้เคียง สร้าง <color=yellow>ความเสียหายแสง</color> {0} ครั้ง สามารถกระดอนได้สูงสุด {1} ครั้ง\n\nการ <color=yellow>โจมตี</color> จะลด <color=yellow>คูลดาวน์</color> ของความทรงจำนี้ลง {2},,,Rare,Normal,Light;Melee;Attack;Mobility,,13,,,,
St_R_NaturesWhisper,Nature's Whisper,บรรชาการรบ,"Command summons, increase Attack Speed","บัญชาการอัญเชิญ, เพิ่มความเร็วโจมตี",Command all of Nachia's summons to move to the target location or attack the target enemy. Increases <color=yellow>Attack Speed</color> of Nachia and all her summons by 18%<sprite=5> for 3 seconds.,บัญชาการให้ซัมมอนทั้งหมดของนาเชียเคลื่อนที่ไปยังเป้าหมายหรือโจมตีศัตรูเป้าหมาย เพิ่ม <color=yellow>ความเร็วโจมตี</color> ของนาเชียและซัมมอนทั้งหมดของเธอ 18%<sprite=5> เป็นเวลา 3 วินาที,Command all of Nachia's summons to move to the target location or attack the target enemy. Increases <color=yellow>Attack Speed</color> of Nachia and all her summons by {0} for {1} seconds.,สั่งให้สิ่งอัญเชิญทั้งหมดของนัคเชียเคลื่อนที่ไปยังตำแหน่งเป้าหมายหรือโจมตีศัตรูเป้าหมาย เพิ่ม <color=yellow>ความเร็วโจมตี</color> ของนัคเชียและสิ่งอัญเชิญทั้งหมดของเธอ {0} เป็นเวลา {1} วินาที,"No words are needed between Nachia and her spirits. With just a sad sigh or a determined look, the entire forest carries her will.\nHer gentle whisper then leads her children straight to the hearts of her enemies.",ไม่จำเป็นต้องใช้คำพูดใดๆ ระหว่างนาเคียกับภูตพรายของนาง เพียงแค่ถอนหายใจด้วยความเศร้าหรือมองอย่างมุ่งมั่น ป่าทั้งป่าก็พร้อมทำตามเจตจำนงของนาง\nจากนั้น เสียงกระซิบอันอ่อนโยนของนางก็จะนำพาเหล่าบุตรธิดาของนางตรงเข้าสู่ใจกลางศัตรูของนางอย่างแม่นยำ,Character,Normal,,Hero_Nachia,8,,,,
St_R_OrbOfLight,Orb of Light,ลูกไฟแห่งแสง,"Light damage, heal allies",สร้างความเสียหายธาตุแสง ฟื้นฟูพลังชีวิตให้พันธมิตร,"Launch an <color=yellow>Orb of Light</color> forward, dealing <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Light damage</color> to enemies. If the <color=yellow>Orb of Light</color> hits an enemy, a <color=yellow>Flame of Life</color> returns, restoring allies it touches for <sprite=1><color=#16D7FF>25%</color><sprite=5> Health for each enemy hit. If it hits a <color=yellow>boss</color>, <color=yellow>healing</color> is increased by <sprite=1><color=#16D7FF>75%</color><sprite=5>.","ปล่อย <color=yellow>ลูกแก้วแห่งแสง</color> ไปด้านหน้า สร้างความเสียหาย <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>ความเสียหายแสง</color> แก่ศัตรู หาก <color=yellow>ลูกแก้วแห่งแสง</color> โดนศัตรู, <color=yellow>เปลวเพลิงแห่งชีวิต</color> จะกลับมา ฟื้นฟูพันธมิตรที่สัมผัสได้ <sprite=1><color=#16D7FF>25%</color><sprite=5> พลังชีวิตต่อศัตรูที่โดนโจมตีหนึ่งตัว หากโดน <color=yellow>บอส</color>, <color=yellow>การรักษา</color> จะเพิ่มขึ้น <sprite=1><color=#16D7FF>75%</color><sprite=5>","Launch an <color=yellow>Orb of Light</color> forward, dealing {0} <color=yellow>Light damage</color> to enemies. If the <color=yellow>Orb of Light</color> hits an enemy, a <color=yellow>Flame of Life</color> returns, restoring allies it touches for {1} Health for each enemy hit. If it hits a <color=yellow>boss</color>, <color=yellow>healing</color> is increased by {2}.",ปล่อย <color=yellow>ลูกแก้วแสง</color> ไปข้างหน้า สร้าง <color=yellow>ความเสียหายแสง</color> {0} แก่ศัตรู หาก <color=yellow>ลูกแก้วแสง</color> โดนศัตรู <color=yellow>เปลวเพลิงแห่งชีวิต</color> จะย้อนกลับมา ฟื้นฟูพันธมิตรที่สัมผัสเป็นค่าพลังชีวิต {1} ต่อศัตรูแต่ละตัวที่โดน หากโดน <color=yellow>บอส</color> <color=yellow>การรักษา</color> จะเพิ่มขึ้น {2},,,Rare,Normal,Light;Heal,,8,Twinkle Twinkle,Twinkle Twinkle,Enter the Pure White Dream while having 4 Active Light Attribute Memories.,เข้าสู่ความฝันสีขาวบริสุทธิ์ในขณะที่มีความทรงจำคุณสมบัติแสงที่ใช้งานอยู่ 4 รายการ
St_R_Parry,Parry,ปัดป้องปิดปก,Reflect damage from the front,สะท้อนความเสียหายจากด้านหน้า,"Parry the first incoming damage from the front within 0.6 seconds, dealing <color=yellow>damage</color> to up to 5<sprite=5> enemies. Enemies hit take <sprite=1><color=#16D7FF>360%</color><sprite=5> <color=yellow>damage</color>, are <color=yellow>stunned</color>, and the <color=yellow>Astrid's Masterpiece</color> effect resets. Successfully parrying makes you briefly <color=yellow>immune</color> to all damage and reduces <color=yellow>Parry</color>'s <color=yellow>cooldown</color> by 50%. ",ปัดป้องความเสียหายแรกที่เข้ามาจากด้านหน้าภายใน 0.6 วินาที สร้าง <color=yellow>ความเสียหาย</color> แก่ศัตรูสูงสุด 5<sprite=5> ตัว ศัตรูที่โดนโจมตีจะได้รับ <sprite=1><color=#16D7FF>360%</color><sprite=5> <color=yellow>ความเสียหาย</color> และถูก <color=yellow>สตัน</color> พร้อมกับรีเซ็ตสถานะ <color=yellow>Astrid's Masterpiece</color> การปัดป้องสำเร็จจะทำให้คุณ <color=yellow>อมตะ</color> จากความเสียหายทั้งหมดชั่วขณะและลด <color=yellow>คูลดาวน์</color> ของ <color=yellow>Parry</color> ลง 50%,"Parry the first incoming damage from the front within {0} seconds, dealing <color=yellow>damage</color> to up to {1} enemies. Enemies hit take {2} <color=yellow>damage</color>, are <color=yellow>stunned</color>, and the <color=yellow>Astrid's Masterpiece</color> effect resets. Successfully parrying makes you briefly <color=yellow>immune</color> to all damage and reduces <color=yellow>Parry</color>'s <color=yellow>cooldown</color> by {3}. ",ปัดป้องความเสียหายที่เข้ามาครั้งแรกจากด้านหน้าภายใน {0} วินาที สร้าง <color=yellow>ความเสียหาย</color> แก่ศัตรูสูงสุด {1} ตัว ศัตรูที่ถูกโจมตีจะได้รับ <color=yellow>ความเสียหาย</color> {2} ถูก <color=yellow>สตัน</color> และรีเซ็ตเอฟเฟกต์ <color=yellow>Astrid's Masterpiece</color> การปัดป้องสำเร็จจะทำให้คุณ <color=yellow>ภูมิคุ้มกัน</color> ต่อความเสียหายทั้งหมดชั่วขณะ และลด <color=yellow>คูลดาวน์</color> ของ <color=yellow>Parry</color> ลง {3},Attack and defense are two sides of the same coin.,การโจมตีและการป้องกันเป็นดุจเหรียญเดียวกันที่มีสองด้าน,Character,Normal,Melee;HardCC,Hero_Mist,10,Go with the Flow,Go with the Flow,Defeat 60 enemies in a row without taking damage as Mist.,กำจัดศัตรู 60 ตัวติดต่อกันโดยไม่ได้รับความเสียหายในขณะที่เล่นเป็น Mist
St_R_PillarOfFlame,Pillar of Flame,เสาไฟ,Area Fire damage,สร้างความเสียหายธาตุไฟแก่พื้นที่,"Summons a pillar of fire at the target location, immediately dealing <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Fire damage</color> to all enemies within the area, then deals <sprite=1><color=#16D7FF>275%</color><sprite=5> <color=yellow>Fire damage</color> over 2.4 seconds.",อัญเชิญเสาเพลิง ณ ตำแหน่งเป้าหมาย สร้างความเสียหายธาตุเพลิงทันที <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Fire damage</color> แก่ศัตรูทั้งหมดในพื้นที่ จากนั้นสร้างความเสียหาย <sprite=1><color=#16D7FF>275%</color><sprite=5> <color=yellow>Fire damage</color> เป็นเวลา 2.4 วินาที,"Summons a pillar of fire at the target location, immediately dealing {0} <color=yellow>Fire damage</color> to all enemies within the area, then deals {1} <color=yellow>Fire damage</color> over {2} seconds.",เสกเสาเพลิงขึ้นในตำแหน่งเป้าหมาย\nสร้างความเสียหายแก่ศัตรูทั้งหมดในพื้นที่ทันทีเป็นจำนวน {0} <color=yellow>ความเสียหายจากไฟ</color> จากนั้นสร้าง<color=yellow>ความเสียหายจากไฟ</color> \nจำนวน {1} ในช่วง {2} วินาที\n,,,Rare,Normal,Fire,,11,,,,
St_R_PrecisionShot,Precision Shot,Precision Shot,Powerful shot after charging,ยิงลูกอย่างทรงพลังหลังจากชาร์จเต็ม,"<color=yellow>Hold</color> the cast key to enter an aiming stance. After aiming, release to fire a penetrating round that deals <sprite=1><color=#16D7FF>150%</color><sprite=5>-<sprite=1><color=#16D7FF>800%</color><sprite=5> <color=yellow>damage</color> to all enemies hit and <color=yellow>stuns</color> them for 0.5-2.5 seconds, based on how long you aimed.\nHolding the stance for 1 seconds maximizes range, stun duration, and damage.","<color=yellow>กด</color> ปุ่มร่ายค้างไว้เพื่อเข้าสู่ท่าเล็งเป้า หลังจากเล็งแล้ว ให้ปล่อยเพื่อยิงกระสุนเจาะทะลุที่สร้าง <sprite=1><color=#16D7FF>150%</color><sprite=5>-<sprite=1><color=#16D7FF>800%</color><sprite=5> <color=yellow>ความเสียหาย</color> แก่ศัตรูทั้งหมดที่ถูกโจมตี และ <color=yellow>สตัน</color> พวกเขาเป็นเวลา 0.5-2.5 วินาที ขึ้นอยู่กับระยะเวลาที่คุณเล็ง\nการค้างท่าเล็งเป็นเวลา 1 วินาทีจะเพิ่มระยะ, ระยะเวลาสตัน, และความเสียหายสูงสุด","<color=yellow>Hold</color> the cast key to enter an aiming stance. After aiming, release to fire a penetrating round that deals {0}-{1} <color=yellow>damage</color> to all enemies hit and <color=yellow>stuns</color> them for {2}-{3} seconds, based on how long you aimed.\nHolding the stance for {4} seconds maximizes range, stun duration, and damage.",<color=yellow>กด</color>ปุ่มร่ายค้างไว้เพื่อเข้าสู่ท่าเล็ง เมื่อเล็งเสร็จแล้ว ปล่อยเพื่อยิงกระสุนเจาะทะลุที่สร้าง<color=yellow>ความเสียหาย</color> {0}-{1} ให้ศัตรูทั้งหมดที่โดน และ<color=yellow>สตัน</color>พวกมันเป็นเวลา {2}-{3} วินาที ขึ้นอยู่กับระยะเวลาที่คุณเล็ง\nการค้างท่าเล็งเป็นเวลา {4} วินาทีจะเพิ่มระยะทาง ระยะเวลาสตัน และความเสียหายสูงสุด,"After Lacerta's unit disbanded, his rifle skills and tactical expertise allowed him to live self-sufficiently through hunting and gathering.",หลังจากการยุบหน่วยของลาแซร์ตา ทักษะการใช้ปืนยาวและความเชี่ยวชาญด้านกลยุทธ์ของเขาก็ช่วยให้เขาสามารถเลี้ยงชีพได้อย่างเพียงพอด้วยการล่าสัตว์และเก็บเกี่ยว,Character,Normal,HardCC,Hero_Lacerta,10,Untouchable,Untouchable,Defeat the Heroic Boss with 85% or more Health remaining as Lacerta.,กำจัด Heroic Boss ขณะที่ยังมีพลังชีวิต 85% หรือมากกว่า ในฐานะ Lacerta
St_R_QuickTrigger,Quick Draw,Quick Draw,Fire piercing shots,ยิงทะลวง,Rapidly fire 3 piercing shots that deal <sprite=2><color=#FF8A2D>120%</color><sprite=5> damage to up to 3 enemies.,ยิง 3 นัดทะลุทะลวงอย่างรวดเร็ว สร้างความเสียหาย <sprite=2><color=#FF8A2D>120%</color><sprite=5> แก่ศัตรูสูงสุด 3 ตัว,Rapidly fire {0} piercing shots that deal {1} damage to up to {2} enemies.,ยิงลูกศรทะลวง {0} นัดอย่างรวดเร็ว สร้างความเสียหาย {1} แก่ศัตรูสูงสุด {2} ตัว,"Despite an accident where a bullet hit a guard's knee, the practice of shooting coins dropped from shoulder height remained a popular pastime among the soldiers.",ถึงจะมีอุบัติเหตุที่กระสุนพลาดไปถูกเข่าของยามคนหนึ่ง แต่ธรรมเนียมการซ้อมยิงเหรียญที่ถูกปล่อยจากความสูงระดับหัวไหล่ก็ยังคงเป็นกิจกรรมยอดนิยมในหมู่ทหารสืบไป,Character,Normal,,Hero_Lacerta,14,,,,
